image_path,image_name,ground_truth,predicted_label,confidence,correct,all_scores
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.15.34 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.15.34 PM.png,rottenapples,rottenbanana,0.4646950364112854,False,"{'freshapples': 0.05337003991007805, 'freshbanana': 0.013273528777062893, 'freshoranges': 0.06811484694480896, 'rottenapples': 0.03528396040201187, 'rottenbanana': 0.4646950364112854, 'rottenoranges': 0.026621172204613686, 'unripe apple': 0.07400744408369064, 'unripe banana': 0.07163047790527344, 'unripe orange': 0.19300344586372375}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.16.18 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.16.18 PM.png,rottenapples,rottenbanana,0.45207998156547546,False,"{'freshapples': 0.052124787122011185, 'freshbanana': 0.013791099190711975, 'freshoranges': 0.06337866932153702, 'rottenapples': 0.03570331260561943, 'rottenbanana': 0.45207998156547546, 'rottenoranges': 0.034958720207214355, 'unripe apple': 0.07853847742080688, 'unripe banana': 0.08292817324399948, 'unripe orange': 0.186496764421463}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.18.13 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.18.13 PM.png,rottenapples,rottenbanana,0.5036494135856628,False,"{'freshapples': 0.058986131101846695, 'freshbanana': 0.013918536715209484, 'freshoranges': 0.06414075940847397, 'rottenapples': 0.032585062086582184, 'rottenbanana': 0.5036494135856628, 'rottenoranges': 0.029519688338041306, 'unripe apple': 0.05708342790603638, 'unripe banana': 0.06812667101621628, 'unripe orange': 0.1719903200864792}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.24.59 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.24.59 PM.png,rottenapples,rottenbanana,0.4683414101600647,False,"{'freshapples': 0.05058174207806587, 'freshbanana': 0.012936527840793133, 'freshoranges': 0.05868814140558243, 'rottenapples': 0.04031319543719292, 'rottenbanana': 0.4683414101600647, 'rottenoranges': 0.03364161401987076, 'unripe apple': 0.08448547124862671, 'unripe banana': 0.07685049623250961, 'unripe orange': 0.1741613745689392}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.37.20 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.37.20 PM.png,rottenapples,rottenbanana,0.4789207875728607,False,"{'freshapples': 0.0565275177359581, 'freshbanana': 0.014858617447316647, 'freshoranges': 0.07088876515626907, 'rottenapples': 0.038396913558244705, 'rottenbanana': 0.4789207875728607, 'rottenoranges': 0.02989911288022995, 'unripe apple': 0.06930636614561081, 'unripe banana': 0.07442744821310043, 'unripe orange': 0.16677448153495789}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.42.18 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.42.18 PM.png,rottenapples,rottenbanana,0.4629342257976532,False,"{'freshapples': 0.055337730795145035, 'freshbanana': 0.013501382432878017, 'freshoranges': 0.08000627905130386, 'rottenapples': 0.03694722428917885, 'rottenbanana': 0.4629342257976532, 'rottenoranges': 0.028488634154200554, 'unripe apple': 0.07579135149717331, 'unripe banana': 0.07510899007320404, 'unripe orange': 0.1718841791152954}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.47.27 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.47.27 PM.png,rottenapples,rottenbanana,0.4605589509010315,False,"{'freshapples': 0.0551796481013298, 'freshbanana': 0.014999289996922016, 'freshoranges': 0.0664445161819458, 'rottenapples': 0.03901711478829384, 'rottenbanana': 0.4605589509010315, 'rottenoranges': 0.032667580991983414, 'unripe apple': 0.07467183470726013, 'unripe banana': 0.08333203196525574, 'unripe orange': 0.1731290966272354}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.53.20 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.53.20 PM.png,rottenapples,rottenbanana,0.501971423625946,False,"{'freshapples': 0.04469172656536102, 'freshbanana': 0.014319578185677528, 'freshoranges': 0.06017102673649788, 'rottenapples': 0.0391848050057888, 'rottenbanana': 0.501971423625946, 'rottenoranges': 0.03266782686114311, 'unripe apple': 0.07296251505613327, 'unripe banana': 0.0765223279595375, 'unripe orange': 0.1575087159872055}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.56.34 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.56.34 PM.png,rottenapples,rottenbanana,0.4634421169757843,False,"{'freshapples': 0.049947820603847504, 'freshbanana': 0.015744073316454887, 'freshoranges': 0.04945698380470276, 'rottenapples': 0.03897761553525925, 'rottenbanana': 0.4634421169757843, 'rottenoranges': 0.0339934416115284, 'unripe apple': 0.07813476771116257, 'unripe banana': 0.06913989037275314, 'unripe orange': 0.20116335153579712}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.56.57 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.56.57 PM.png,rottenapples,rottenbanana,0.446471244096756,False,"{'freshapples': 0.06641849130392075, 'freshbanana': 0.013675423339009285, 'freshoranges': 0.07860864698886871, 'rottenapples': 0.04456525295972824, 'rottenbanana': 0.446471244096756, 'rottenoranges': 0.038625020533800125, 'unripe apple': 0.07078133523464203, 'unripe banana': 0.0920158252120018, 'unripe orange': 0.14883877336978912}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.58.30 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.58.30 PM.png,rottenapples,rottenbanana,0.45777320861816406,False,"{'freshapples': 0.05928857624530792, 'freshbanana': 0.01406925730407238, 'freshoranges': 0.07491320371627808, 'rottenapples': 0.04255621135234833, 'rottenbanana': 0.45777320861816406, 'rottenoranges': 0.033479444682598114, 'unripe apple': 0.0705316886305809, 'unripe banana': 0.08662562072277069, 'unripe orange': 0.16076278686523438}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 2.59.38 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 2.59.38 PM.png,rottenapples,rottenbanana,0.4498407542705536,False,"{'freshapples': 0.051742736250162125, 'freshbanana': 0.013428054749965668, 'freshoranges': 0.06986840069293976, 'rottenapples': 0.03654107823967934, 'rottenbanana': 0.4498407542705536, 'rottenoranges': 0.031526997685432434, 'unripe apple': 0.07937983423471451, 'unripe banana': 0.0728142186999321, 'unripe orange': 0.1948579102754593}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.01.09 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 3.01.09 PM.png,rottenapples,rottenbanana,0.452199250459671,False,"{'freshapples': 0.05446704477071762, 'freshbanana': 0.013510005548596382, 'freshoranges': 0.06663984805345535, 'rottenapples': 0.03865494579076767, 'rottenbanana': 0.452199250459671, 'rottenoranges': 0.03244273364543915, 'unripe apple': 0.07611621916294098, 'unripe banana': 0.08057258278131485, 'unripe orange': 0.1853974163532257}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.02.18 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 3.02.18 PM.png,rottenapples,rottenbanana,0.45868808031082153,False,"{'freshapples': 0.05353189632296562, 'freshbanana': 0.011916227638721466, 'freshoranges': 0.06614530086517334, 'rottenapples': 0.04265020787715912, 'rottenbanana': 0.45868808031082153, 'rottenoranges': 0.030082860961556435, 'unripe apple': 0.08364357799291611, 'unripe banana': 0.07699180394411087, 'unripe orange': 0.17635001242160797}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.02.37 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 3.02.37 PM.png,rottenapples,rottenbanana,0.43467196822166443,False,"{'freshapples': 0.06578611582517624, 'freshbanana': 0.0135265551507473, 'freshoranges': 0.06475052237510681, 'rottenapples': 0.04615841805934906, 'rottenbanana': 0.43467196822166443, 'rottenoranges': 0.03905991464853287, 'unripe apple': 0.07181043177843094, 'unripe banana': 0.10184390097856522, 'unripe orange': 0.16239216923713684}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.05.29 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 3.05.29 PM.png,rottenapples,rottenbanana,0.4477509558200836,False,"{'freshapples': 0.053388629108667374, 'freshbanana': 0.01320627611130476, 'freshoranges': 0.06336184591054916, 'rottenapples': 0.045357875525951385, 'rottenbanana': 0.4477509558200836, 'rottenoranges': 0.03117532655596733, 'unripe apple': 0.08098183572292328, 'unripe banana': 0.08593561500310898, 'unripe orange': 0.17884168028831482}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.06.06 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 3.06.06 PM.png,rottenapples,rottenbanana,0.4616784453392029,False,"{'freshapples': 0.05174831673502922, 'freshbanana': 0.014123857021331787, 'freshoranges': 0.06630592793226242, 'rottenapples': 0.03601600602269173, 'rottenbanana': 0.4616784453392029, 'rottenoranges': 0.0301283597946167, 'unripe apple': 0.07798166573047638, 'unripe banana': 0.0729275792837143, 'unripe orange': 0.18908987939357758}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-07 at 3.17.32 PM.png,rotated_by_45_Screen Shot 2018-06-07 at 3.17.32 PM.png,rottenapples,rottenbanana,0.46608826518058777,False,"{'freshapples': 0.05099057778716087, 'freshbanana': 0.012380645610392094, 'freshoranges': 0.0711882933974266, 'rottenapples': 0.04950789734721184, 'rottenbanana': 0.46608826518058777, 'rottenoranges': 0.0324506051838398, 'unripe apple': 0.08880383521318436, 'unripe banana': 0.07359454035758972, 'unripe orange': 0.15499535202980042}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.24.46 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.24.46 PM.png,rottenapples,rottenbanana,0.46187877655029297,False,"{'freshapples': 0.052660100162029266, 'freshbanana': 0.013541570864617825, 'freshoranges': 0.07087673991918564, 'rottenapples': 0.03504379466176033, 'rottenbanana': 0.46187877655029297, 'rottenoranges': 0.02982165850698948, 'unripe apple': 0.07665789127349854, 'unripe banana': 0.07361168414354324, 'unripe orange': 0.185907781124115}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.29.33 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.29.33 PM.png,rottenapples,rottenbanana,0.4407964050769806,False,"{'freshapples': 0.05751398205757141, 'freshbanana': 0.014889965765178204, 'freshoranges': 0.06613083183765411, 'rottenapples': 0.046631067991256714, 'rottenbanana': 0.4407964050769806, 'rottenoranges': 0.038658853620290756, 'unripe apple': 0.08062712103128433, 'unripe banana': 0.08640185743570328, 'unripe orange': 0.16834987699985504}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.31.16 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.31.16 PM.png,rottenapples,rottenbanana,0.4480372667312622,False,"{'freshapples': 0.052033040672540665, 'freshbanana': 0.015125656500458717, 'freshoranges': 0.05847970023751259, 'rottenapples': 0.035533804446458817, 'rottenbanana': 0.4480372667312622, 'rottenoranges': 0.03240044042468071, 'unripe apple': 0.07451950758695602, 'unripe banana': 0.07762295007705688, 'unripe orange': 0.20624758303165436}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.31.45 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.31.45 PM.png,rottenapples,rottenbanana,0.4655389189720154,False,"{'freshapples': 0.057047825306653976, 'freshbanana': 0.014093811623752117, 'freshoranges': 0.07797583192586899, 'rottenapples': 0.04005608335137367, 'rottenbanana': 0.4655389189720154, 'rottenoranges': 0.03138314560055733, 'unripe apple': 0.06689263135194778, 'unripe banana': 0.08338537067174911, 'unripe orange': 0.16362638771533966}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.35.03 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.35.03 PM.png,rottenapples,rottenbanana,0.4856581389904022,False,"{'freshapples': 0.05370189622044563, 'freshbanana': 0.014798407442867756, 'freshoranges': 0.07955149561166763, 'rottenapples': 0.034755073487758636, 'rottenbanana': 0.4856581389904022, 'rottenoranges': 0.030259598046541214, 'unripe apple': 0.07154297083616257, 'unripe banana': 0.07280182838439941, 'unripe orange': 0.1569305956363678}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.35.25 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.35.25 PM.png,rottenapples,rottenbanana,0.45261237025260925,False,"{'freshapples': 0.05709325149655342, 'freshbanana': 0.013325977139174938, 'freshoranges': 0.08043302595615387, 'rottenapples': 0.037513863295316696, 'rottenbanana': 0.45261237025260925, 'rottenoranges': 0.03148331493139267, 'unripe apple': 0.07548367977142334, 'unripe banana': 0.07679231464862823, 'unripe orange': 0.17526227235794067}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.42.06 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.42.06 PM.png,rottenapples,rottenbanana,0.46477311849594116,False,"{'freshapples': 0.04932212084531784, 'freshbanana': 0.014047006145119667, 'freshoranges': 0.05611918121576309, 'rottenapples': 0.03620883822441101, 'rottenbanana': 0.46477311849594116, 'rottenoranges': 0.02787548303604126, 'unripe apple': 0.07359194755554199, 'unripe banana': 0.07229375839233398, 'unripe orange': 0.20576849579811096}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.42.30 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.42.30 PM.png,rottenapples,rottenbanana,0.4657178223133087,False,"{'freshapples': 0.05798410624265671, 'freshbanana': 0.013566525653004646, 'freshoranges': 0.07324793189764023, 'rottenapples': 0.030243145301938057, 'rottenbanana': 0.4657178223133087, 'rottenoranges': 0.02667977847158909, 'unripe apple': 0.06751620769500732, 'unripe banana': 0.07599209249019623, 'unripe orange': 0.18905234336853027}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.42.38 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.42.38 PM.png,rottenapples,rottenbanana,0.47117191553115845,False,"{'freshapples': 0.057259559631347656, 'freshbanana': 0.01428920030593872, 'freshoranges': 0.07341062277555466, 'rottenapples': 0.03823510557413101, 'rottenbanana': 0.47117191553115845, 'rottenoranges': 0.02936003915965557, 'unripe apple': 0.06464405357837677, 'unripe banana': 0.08492113649845123, 'unripe orange': 0.16670837998390198}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.42.52 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.42.52 PM.png,rottenapples,rottenbanana,0.4644935131072998,False,"{'freshapples': 0.051611531525850296, 'freshbanana': 0.013457116670906544, 'freshoranges': 0.06429611891508102, 'rottenapples': 0.03667028993368149, 'rottenbanana': 0.4644935131072998, 'rottenoranges': 0.03348386287689209, 'unripe apple': 0.07380130141973495, 'unripe banana': 0.0770748108625412, 'unripe orange': 0.18511135876178741}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_45_Screen Shot 2018-06-08 at 2.47.03 PM.png,rotated_by_45_Screen Shot 2018-06-08 at 2.47.03 PM.png,rottenapples,rottenbanana,0.4534251391887665,False,"{'freshapples': 0.06073601916432381, 'freshbanana': 0.015093673951923847, 'freshoranges': 0.07543846219778061, 'rottenapples': 0.04383394867181778, 'rottenbanana': 0.4534251391887665, 'rottenoranges': 0.03330967575311661, 'unripe apple': 0.07055781036615372, 'unripe banana': 0.0834607407450676, 'unripe orange': 0.1641445755958557}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png,rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png,rottenapples,rottenbanana,0.5057430267333984,False,"{'freshapples': 0.05310515686869621, 'freshbanana': 0.012132861651480198, 'freshoranges': 0.07348579168319702, 'rottenapples': 0.04467466473579407, 'rottenbanana': 0.5057430267333984, 'rottenoranges': 0.036768313497304916, 'unripe apple': 0.05711647868156433, 'unripe banana': 0.07638037204742432, 'unripe orange': 0.14059339463710785}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-07 at 2.22.00 PM.png,rotated_by_60_Screen Shot 2018-06-07 at 2.22.00 PM.png,rottenapples,rottenbanana,0.5208450555801392,False,"{'freshapples': 0.04618679732084274, 'freshbanana': 0.01334288064390421, 'freshoranges': 0.062168873846530914, 'rottenapples': 0.039885956794023514, 'rottenbanana': 0.5208450555801392, 'rottenoranges': 0.028120029717683792, 'unripe apple': 0.061483487486839294, 'unripe banana': 0.06900350749492645, 'unripe orange': 0.15896335244178772}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-07 at 2.43.54 PM.png,rotated_by_60_Screen Shot 2018-06-07 at 2.43.54 PM.png,rottenapples,rottenbanana,0.49433863162994385,False,"{'freshapples': 0.04852093383669853, 'freshbanana': 0.013024640269577503, 'freshoranges': 0.06314264237880707, 'rottenapples': 0.03952346369624138, 'rottenbanana': 0.49433863162994385, 'rottenoranges': 0.029020115733146667, 'unripe apple': 0.06640376150608063, 'unripe banana': 0.07568617165088654, 'unripe orange': 0.17033961415290833}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-07 at 2.45.55 PM.png,rotated_by_60_Screen Shot 2018-06-07 at 2.45.55 PM.png,rottenapples,rottenbanana,0.5262565016746521,False,"{'freshapples': 0.04701416194438934, 'freshbanana': 0.01324073038995266, 'freshoranges': 0.06245844066143036, 'rottenapples': 0.03565443679690361, 'rottenbanana': 0.5262565016746521, 'rottenoranges': 0.026600854471325874, 'unripe apple': 0.058003880083560944, 'unripe banana': 0.06990084797143936, 'unripe orange': 0.16087014973163605}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-07 at 3.00.17 PM.png,rotated_by_60_Screen Shot 2018-06-07 at 3.00.17 PM.png,rottenapples,rottenbanana,0.5154077410697937,False,"{'freshapples': 0.04694646969437599, 'freshbanana': 0.01398830208927393, 'freshoranges': 0.05079538747668266, 'rottenapples': 0.039514731615781784, 'rottenbanana': 0.5154077410697937, 'rottenoranges': 0.03086710534989834, 'unripe apple': 0.05973066762089729, 'unripe banana': 0.07061212509870529, 'unripe orange': 0.17213745415210724}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-07 at 3.05.13 PM.png,rotated_by_60_Screen Shot 2018-06-07 at 3.05.13 PM.png,rottenapples,rottenbanana,0.499830424785614,False,"{'freshapples': 0.050844334065914154, 'freshbanana': 0.015496786683797836, 'freshoranges': 0.07033616304397583, 'rottenapples': 0.03801632672548294, 'rottenbanana': 0.499830424785614, 'rottenoranges': 0.027311164885759354, 'unripe apple': 0.06592022627592087, 'unripe banana': 0.06433556228876114, 'unripe orange': 0.16790902614593506}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.26.14 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.26.14 PM.png,rottenapples,rottenbanana,0.4988712668418884,False,"{'freshapples': 0.05116599425673485, 'freshbanana': 0.013255609199404716, 'freshoranges': 0.05931771174073219, 'rottenapples': 0.038935404270887375, 'rottenbanana': 0.4988712668418884, 'rottenoranges': 0.02967354655265808, 'unripe apple': 0.07046370953321457, 'unripe banana': 0.0732789933681488, 'unripe orange': 0.16503781080245972}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.30.03 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.30.03 PM.png,rottenapples,rottenbanana,0.47074997425079346,False,"{'freshapples': 0.053250640630722046, 'freshbanana': 0.013550051487982273, 'freshoranges': 0.07141147553920746, 'rottenapples': 0.044405169785022736, 'rottenbanana': 0.47074997425079346, 'rottenoranges': 0.03447343409061432, 'unripe apple': 0.06708943843841553, 'unripe banana': 0.08332116156816483, 'unripe orange': 0.16174867749214172}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.37.19 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.37.19 PM.png,rottenapples,rottenbanana,0.5012153387069702,False,"{'freshapples': 0.0499359630048275, 'freshbanana': 0.013619615696370602, 'freshoranges': 0.06207083538174629, 'rottenapples': 0.03640381246805191, 'rottenbanana': 0.5012153387069702, 'rottenoranges': 0.027012091130018234, 'unripe apple': 0.06670867651700974, 'unripe banana': 0.06890054047107697, 'unripe orange': 0.1741330474615097}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.38.47 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.38.47 PM.png,rottenapples,rottenbanana,0.5344914793968201,False,"{'freshapples': 0.0460081622004509, 'freshbanana': 0.013384909369051456, 'freshoranges': 0.06719549745321274, 'rottenapples': 0.03910822048783302, 'rottenbanana': 0.5344914793968201, 'rottenoranges': 0.028231754899024963, 'unripe apple': 0.05736512690782547, 'unripe banana': 0.06312143802642822, 'unripe orange': 0.1510934680700302}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png,rottenapples,rottenbanana,0.4941769242286682,False,"{'freshapples': 0.048043593764305115, 'freshbanana': 0.013824720866978168, 'freshoranges': 0.07176763564348221, 'rottenapples': 0.042671654373407364, 'rottenbanana': 0.4941769242286682, 'rottenoranges': 0.030400682240724564, 'unripe apple': 0.06472303718328476, 'unripe banana': 0.07445164024829865, 'unripe orange': 0.15994007885456085}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.42.30 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.42.30 PM.png,rottenapples,rottenbanana,0.4570541977882385,False,"{'freshapples': 0.05510469898581505, 'freshbanana': 0.014710559509694576, 'freshoranges': 0.08362315595149994, 'rottenapples': 0.035232365131378174, 'rottenbanana': 0.4570541977882385, 'rottenoranges': 0.029109777882695198, 'unripe apple': 0.06848923116922379, 'unripe banana': 0.06799373030662537, 'unripe orange': 0.18868231773376465}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.45.05 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.45.05 PM.png,rottenapples,rottenbanana,0.5066670179367065,False,"{'freshapples': 0.04868027940392494, 'freshbanana': 0.01322285644710064, 'freshoranges': 0.06555230915546417, 'rottenapples': 0.03861425071954727, 'rottenbanana': 0.5066670179367065, 'rottenoranges': 0.027385888621211052, 'unripe apple': 0.061173465102910995, 'unripe banana': 0.07203005999326706, 'unripe orange': 0.16667386889457703}"
data/fruit_ripeness_dataset/fruit_ripeness_dataset/fruit_archive/dataset/dataset/test/_clean/_split/test/rottenapples/rotated_by_60_Screen Shot 2018-06-08 at 2.50.38 PM.png,rotated_by_60_Screen Shot 2018-06-08 at 2.50.38 PM.png,rottenapples,rottenbanana,0.49305516481399536,False,"{'freshapples': 0.054357949644327164, 'freshbanana': 0.010726742446422577, 'freshoranges': 0.08943898230791092, 'rottenapples': 0.05304490774869919, 'rottenbanana': 0.49305516481399536, 'rottenoranges': 0.03426050394773483, 'unripe apple': 0.05265356972813606, 'unripe banana': 0.06953155249357224, 'unripe orange': 0.14293059706687927}"
